source,target,type
39410,39308,"archipelago, island"
394113,393513,aqueduct
394116,393480,aqueduct
394116,393389,aqueduct
39423,39350,"settlement, settlement-modern"
682305779,472014,nuraghe
755162813,658378,amphitheatre
755162814,570711,cemetery
755162815,570711,tomb
584889481,570531,temple-2
813654446,579885,monument
26249986,472014,nuraghe
93478894,472014,bridge
93478895,472014,"nuraghe, sanctuary"
93478895,239430993,"nuraghe, sanctuary"
93478895,349388043,"nuraghe, sanctuary"
508356079,579500116,mountain
508356079,805634,mountain
800131926,91357,fort
229277207,423025,"urban, city-wall, settlement"
550787,550944,"settlement, settlement-modern"
550798,550693,"well, temple-2"
550799,550696,settlement
550803,550696,settlement
550809,550497,mountain
550812,177302800,settlement
550812,837,settlement
550812,550759,settlement
550812,877549424,settlement
550812,117689032,settlement
550812,550459,settlement
550812,2604669,settlement
550812,923431995,settlement
550812,146849991,settlement
550812,30893806,settlement
550816,550696,"settlement, settlement-modern"
550818,550592,mountain
550819,550497,temple-2
550819,120643644,temple-2
550820,550497,cape
550822,837,"settlement, settlement-modern"
550823,735295266,"settlement, settlement-modern"
550823,837,"settlement, settlement-modern"
550823,550406,"settlement, settlement-modern"
550823,177302800,"settlement, settlement-modern"
550825,550696,fort
550826,837,region
550826,550683,region
550826,550506,region
550827,550829,river
550828,550492,river
550829,550827,river
550833,550406,settlement
550833,177302800,settlement
550835,550696,settlement
550837,550696,unknown
550839,939212336,settlement
550841,550567,settlement
550845,550846,settlement
550846,560221,island
550846,550845,island
550848,550944,lake
550851,550696,settlement
550856,550944,settlement
550864,550543,island
550866,553426,plain
550867,552679,settlement
550867,552678,settlement
550867,177302800,settlement
550867,351685830,settlement
550867,66376536,settlement
550871,550944,river
550871,501434,river
550871,550883,river
550871,550930,river
550875,550696,fort
550877,550944,settlement
550877,550871,settlement
550883,550871,river
550885,550696,temple
550886,550696,fort
550890,550944,settlement
550891,550696,fort
550892,550565,"sanctuary, settlement, temple-2"
550892,550944,"sanctuary, settlement, temple-2"
550893,837,"settlement, settlement-modern"
550893,550771,"settlement, settlement-modern"
550893,20487631,"settlement, settlement-modern"
550898,837,settlement
550898,599665,settlement
550902,550696,mountain
550903,223825893,"tomb, monument"
550903,223825894,"tomb, monument"
550905,550696,mine
550908,550406,settlement
550908,177302800,settlement
550908,81528331,settlement
550911,550912,settlement
550912,560221,island
550912,550911,island
550913,735295266,settlement
550913,550597,settlement
550913,837,settlement
550913,177302800,settlement
550913,319662579,settlement
550915,550497,settlement
550923,550497,mine
550924,837,settlement
550924,552679,settlement
550924,177302800,settlement
550924,953668272,settlement
550924,554280,settlement
550929,550930,plain
550930,550871,river
550930,550929,river
550942,550944,settlement
550943,550696,settlement
550944,837,region
550944,550398,region
550944,550401,region
550944,550434,region
550944,550486,region
550944,550890,region
550944,550595,region
550944,501334,region
550944,550942,region
550944,501481,region
550944,550500,region
550944,550871,region
550944,554258,region
550944,550609,region
550944,897256486,region
550944,550892,region
550944,550856,region
550944,501570,region
550944,550547,region
550944,550546,region
550944,550661,region
550944,550463,region
550944,550877,region
550944,210709924,region
550944,550772,region
550944,550848,region
550944,550544,region
550944,550658,region
550944,550787,region
550944,501359,region
550944,550565,region
550944,501364,region
550944,269449175,region
550944,550594,region
550944,550433,region
550944,501393,region
550944,550633,region
550944,550678,region
550944,550685,region
551154,550595,aqueduct
551156,290080326,aqueduct
551781152,776172,settlement
551910,550575,bridge
552678,550585,road
552678,550867,road
552679,550867,"findspot, road"
552679,550924,"findspot, road"
553422,106616560,tumulus
553423,550665,tumulus
553426,550866,tumulus
554178,550406,"unlocated, settlement"
554190,864488325,unlocated
554190,351685829,unlocated
554191,550920,settlement
554250,177302800,unlocated
554258,550944,unlocated
554280,177302800,"unlocated, settlement"
554280,550924,"unlocated, settlement"
554294,550497,unlocated
554307,550870,unlocated
554310,550592,unlocated
554310,177302800,unlocated
554343,550696,"unlocated, temple-2"
560221,579888,water-open
560221,1043,water-open
560221,589761,water-open
560221,589892,water-open
560221,491682,water-open
560221,589797,water-open
560221,550492,water-open
560221,589800,water-open
560221,550497,water-open
560221,501629,water-open
560221,589806,water-open
560221,837,water-open
560221,550575,water-open
560221,579931,water-open
560221,550611,water-open
560221,599868,water-open
560221,550691,water-open
560221,589841,water-open
560221,550696,water-open
560221,589846,water-open
560221,570495,water-open
560221,599944,water-open
560221,589868,water-open
560221,599588,water-open
560221,599656,water-open
560221,808255902,water-open
560221,599667,water-open
560221,599668,water-open
560221,550846,water-open
560221,590002,water-open
560221,501365,water-open
560221,599951,water-open
560221,599952,water-open
560221,599673,water-open
560221,550912,water-open
560221,589952,water-open
560221,570654,water-open
560221,589958,water-open
560221,589961,water-open
560221,599967,water-open
560221,599726,water-open
560221,570475,water-open
560221,560230,water-open
560221,560353,water-open
560221,540929,water-open
560221,599755,water-open
560221,501434,water-open
560221,590012,water-open
560221,599761,water-open
560221,590031,water-open
560221,570103,water-open
560221,550730,water-open
560221,448145857,water-open
560221,590067,water-open
560221,599822,water-open
560221,590074,water-open
560221,599830,water-open
560221,599764,water-open
560221,570227,water-open
560221,981509,water-open
560221,599880,water-open
560221,570293,water-open
560221,570299,water-open
560221,599896,water-open
560221,599792,water-open
560221,589693,water-open
560221,599477,water-open
560221,599887,water-open
560221,589741,water-open
560221,589742,water-open
560221,272860363,water-open
560230,560221,island
560230,560670,island
560230,333218450,island
560353,560221,"archipelago, island"
560353,599484,"archipelago, island"
560353,286572422,"archipelago, island"
560353,599498,"archipelago, island"
560353,589797,"archipelago, island"
560353,570403,"archipelago, island"
560353,599979,"archipelago, island"
560353,590044,"archipelago, island"
560353,599588,"archipelago, island"
560353,589868,"archipelago, island"
560353,599645,"archipelago, island"
560353,286572421,"archipelago, island"
560353,589892,"archipelago, island"
560353,599919,"archipelago, island"
560353,599673,"archipelago, island"
560353,599974,"archipelago, island"
560353,589958,"archipelago, island"
560353,599708,"archipelago, island"
560353,599715,"archipelago, island"
560353,218806479,"archipelago, island"
560353,590002,"archipelago, island"
560353,590012,"archipelago, island"
560353,212270979,"archipelago, island"
560353,590047,"archipelago, island"
560353,599808,"archipelago, island"
560353,590067,"archipelago, island"
560353,599822,"archipelago, island"
560353,590074,"archipelago, island"
560353,599868,"archipelago, island"
560353,570348,"archipelago, island"
560353,589693,"archipelago, island"
560353,599642,"archipelago, island"
560353,808255902,"archipelago, island"
560670,560230,settlement
570028,570577,region
570028,570700,region
570028,570040,region
570028,570576,region
570028,570415,region
570033,570348,"settlement, temple-2"
570035,570475,villa
570036,570475,settlement
570038,570475,settlement
570040,570028,settlement
570043,104777482,settlement
570049,104777482,settlement
570059,570182,"sanctuary, settlement, fort"
570065,218039420,settlement
570067,570577,river
570067,1046,river
570074,73644851,settlement
570074,172198383,settlement
570074,265689567,settlement
570081,570475,villa
570096,570577,temple-2
570098,570104,"mountain, church"
570098,570532,"mountain, church"
570101,570577,cape
570102,570530,region
570102,570535,region
570102,570598,region
570102,570707,region
570102,570112,region
570102,570598,region
570102,570122,region
570102,570444,region
570102,570450,region
570102,570329,region
570102,570148,region
570103,560221,water-open
570103,570577,water-open
570103,570104,water-open
570103,570197,water-open
570104,570103,region
570104,570577,region
570104,570654,region
570104,570756,region
570104,570491,region
570104,570106,region
570104,570098,region
570104,570289,region
570106,570104,settlement
570106,939076786,settlement
570112,570102,mountain
570122,570102,settlement
570122,177523747,settlement
570123,570577,water-open
570123,570551,water-open
570123,570703,water-open
570127,570228,"settlement, sanctuary"
570127,671846980,"settlement, sanctuary"
570132,570654,island
570148,570598,temple-2
570148,570102,temple-2
570150,570654,island
570157,570181,river
570175,570577,water-open
570180,570711,region
570181,570556,water-open
570181,570157,water-open
570181,540960,water-open
570181,570577,water-open
570181,131418574,water-open
570182,570577,settlement
570182,570347,settlement
570182,233061794,settlement
570182,309736112,settlement
570182,570059,settlement
570182,570500582,settlement
570182,766723266,settlement
570182,958275306,settlement
570184,570577,water-open
570185,570502,water-open
570185,570577,water-open
570186,560221,island
570186,573455,island
570186,570673,island
570186,570400,island
570197,570103,whirlpool
570198,570317,road
570202,505948680,settlement
570202,573048,settlement
570205,104777482,settlement
570224,570475,settlement
570227,560221,island
570228,573318,settlement
570228,570104,settlement
570228,570127,settlement
570228,695542935,settlement
570229,570577,settlement
