source,target,type
570102,570598,type1
570102,570707,type1
570102,570112,type1
570102,570598,type1
570102,570122,type1
570102,570444,type1
570102,570450,type1
570102,570329,type1
570102,570148,type1
570103,560221,type1
570103,570577,type1
570103,570104,type1
570103,570197,type1
570104,570103,type1
570104,570577,type1
570104,570654,type1
570104,570756,type1
570104,570491,type1
570104,570106,type1
570104,570098,type1
570104,570289,type1
570106,570104,type1
570106,939076786,type1
570112,570102,type1
570122,570102,type1
570122,177523747,type1
570123,570577,type1
570123,570551,type1
570123,570703,type1
570127,570228,type1
570127,671846980,type1
570132,570654,type1
570148,570598,type1
570148,570102,type1
570150,570654,type1
570157,570181,type1
570175,570577,type1
570180,570711,type1
570181,570556,type1
570181,570157,type1
570181,540960,type1
570181,570577,type1
570181,131418574,type1
570182,570577,type1
570182,570347,type1
570182,233061794,type1
570182,309736112,type1
570182,570059,type1
570182,570500582,type1
570182,766723266,type1
570182,958275306,type1
570184,570577,type1
570185,570502,type1
570185,570577,type1
570186,560221,type1
570186,573455,type1
570186,570673,type1
570186,570400,type1
570197,570103,type1
570198,570317,type1
570202,505948680,type1
570202,573048,type1
570205,104777482,type1
570224,570475,type1
570227,560221,type1
570228,573318,type1
570228,570104,type1
570228,570127,type1
570228,695542935,type1
570229,570577,type1
570248,570406,type1
570248,570685,type1
570255,570256,type1
570256,570255,type1
570258,570259,type1
570259,540775,type1
570259,570258,type1
570262,570391,type1
570274,570577,type1
570274,448145858,type1
570289,570104,type1
570293,560221,type1
570299,560221,type1
570310,570577,type1
570314,570348,type1
570315,570348,type1
570316,107524051,type1
570316,513030903,type1
570316,206736898,type1
570317,570198,type1
570317,131418574,type1
570318,287975074,type1
570318,570479,type1
570325,570654,type1
348371058,50298,type1
449007780,433032,type1
449007780,984330151,type1
629225363,452369,type1
204528069,452369,type1
378979377,471987,type1
328100889,422995,type1
694364581,570474,type1
990568323,639147,type1
894727084,771725842,type1
894727084,423025,type1
502577470,462489,type1
502577471,462489,type1
502577472,79574,type1
569006287,442733,type1
689046103,422822,type1
195092807,423025,type1
226302607,423025,type1
226302607,697163696,type1
748146994,579047271,type1
288445158,413313,type1
750203268,579885,type1
750203268,638356144,type1
354239692,423012,type1
354239693,373778,type1
421330490,462244,type1
963047542,836839127,type1
90720956,581862460,type1
662332233,432618,type1
662332233,419672523,type1
662332233,812127750,type1
662332233,432873,type1
662332233,432815,type1
662332233,433014,type2
662332233,433101,type2
662332233,432621,type2
662332233,432705,type2
662332234,433101,type2
24736652,403212,type2
237645058,20487,type2
947227732,697757,type2
303354808,894019,type2
303354808,309437155,type2
303354808,439136375,type2
303354808,480919151,type2
584375361,298351810,type2
729310593,472014,type2
729310594,472014,type2
769742546,423025,type2
151473899,413179,type2
229670928,447759107,type2
229670928,413328,type2
229670928,413025,type2
673471798,423025,type2
673471798,679976755,type2
713767971,963537714,type2
210745099,599587,type2
210745099,568838229,type2
762647722,628982,type2
762647722,629008,type2
762647722,522605291,type2
762647722,100544804,type2
762647722,319432673,type2
762647722,214160492,type2
762647722,37101101,type2
319432673,648980581,type2
319432673,214160492,type2
319432673,129678075,type2
319432673,56567731,type2
319432673,270123727,type1
319432673,25078867,type1
319432673,628982,type1
319432673,100544804,type1
319432673,629008,type1
319432673,522605291,type1
319432673,988674926,type1
319432673,762647722,type1
319432673,37101101,type2
319432673,41488940,type2
319432673,988674927,type2
319432673,549905270,type2
319432673,359593043,type2
319432673,911351381,type2
129678075,648980581,type2
129678075,357078915,type2
129678075,944349915,type2
129678075,944349914,type2
129678075,907036116,type2
129678075,56567731,type2
129678075,311078476,type2
129678075,138724250,type2
129678075,652445664,type2
129678075,270123727,type2
129678075,319432673,type2
129678075,628982,type2
129678075,195325997,type2
129678075,17658595,type1
129678075,57893804,type1
129678075,405745229,type1
129678075,407444302,type1
129678075,57893805,type1
129678075,125566441,type1
129678075,927221529,type1
129678075,648801,type1
129678075,911351381,type1
944349914,944349915,type2
944349914,1043,type2
944349914,648601,type2
944349914,407444302,type2
944349914,138724250,type2
944349914,911351382,type2
944349914,648789,type2
944349914,648555,type2
944349914,129678075,type2
944349914,652445664,type2
944349915,648600,type1
944349915,303882989,type1
944349915,56567731,type1
944349915,726944833,type1
944349915,911351382,type1
944349915,648555,type1
944349915,658538,type1
944349915,605795336,type1
944349915,257997170,type1
944349915,653377581,type1
944349915,652445664,type1
944349915,505963016,type1
944349915,930131678,type1
944349915,648789,type1
944349915,852464630,type1
944349915,321601069,type1
944349915,944349914,type1
944349915,129678075,type1
944349915,726944834,type1
944349915,648548,type1
944349915,726944832,type1
303882989,648980581,type1
303882989,56567731,type1
303882989,321601069,type1
303882989,258957385,type1
303882989,944349915,type1
303882989,227756061,type1
303882989,192555966,type1
795920320,479893606,type1
792436981,11924821,type1
792436981,433032,type1
796289136,736963,type2
796289136,800113525,type2
796289136,945930913,type2
796289136,945930914,type2
796289136,892575223,type2
796289136,393558281,type2
796289136,989554833,type2
796289136,577587624,type2
796289136,154462177,type2
796289136,922537087,type2
853662205,590074,type2
645513764,109361,type2
434822371,256177,type2
663803333,256177,type2
364712046,570420,type2
818633083,599587,type2
55417173,491741,type2
74062405,491741,type2
687957706,413328,type2
347507191,256058,type2
580732678,256058,type2
534036732,678010,type2
453093030,639042,type2
65323470,531013,type2
302942693,265810,type2
171953680,403255,type2
236087657,572631626,type2
340380318,433032,type2
340380318,984330151,type2
387880487,433032,type2
387880487,762217869,type2
83055,79639,type2
83055,79574,type2
83055,79395,type2
83056,79574,type2
83056,79393,type2
834296,884130,type2
834296,398214850,type2
834296,997535409,type2
834876934,246363,type2
834876934,157925,type2
834876934,147990,type2
834876934,149492,type2
834876934,147993,type2
834876934,157800,type2
834876934,148081,type2
834876934,246566,type2
834876934,167691,type2
834876934,167701,type2
834876934,148120,type2
834876934,246347,type2
834876934,88537488,type2
834876934,167750,type2
834876934,148223,type2
837,1224,type2
837,560221,type1
837,1043,type1
837,599479,type1
837,599575,type1
837,844856,type1
837,844879,type1
837,844926,type1
837,844944,type1
837,550701,type1
837,730120528,type1
837,550812,type1
837,550822,type1
837,650309285,type1
837,550823,type1
837,550826,type1
837,35475912,type1
837,619163,type1
837,550893,type1
837,550898,type1
837,648600,type1
837,609444,type1
837,648601,type2
837,550913,type2
837,550924,type2
837,550944,type2
837,857287,type2
837,511218,type2
837,550406,type2
837,609292,type2
837,117143016,type2
837,609420,type2
837,609484,type2
837,550459,type2
837,981509,type2
837,857359,type2
837,133411593,type2
837,658440,type2
837,991964195,type2
837,283602441,type2
83868,83058,type2
844847,845034,type2
844847,847112,type2
844856,847112,type2
844856,837,type2
844856,845034,type2
844857,845041,type2
844877,845013,type2
844879,837,type2
844879,511189,type2
844888,857148,type2
844914,1224,type2
844926,845034,type2
844926,837,type2
844944,837,type1
844944,1224,type1
844944,845014,type1
844944,511189,type1
844957,511406,type1
844962,1224,type1
844988,845034,type1
844991,981512,type1
845,993,type1
845,246175,type1
845,20624,type1
845,69569,type1
845,865878062,type1
845,138188,type1
845,275667,type1
845,236376,type1
845,138384,type1
845,138420,type1
845,149334673,type1
845,770912717,type1
845,256045,type1
845,138334,type1
845,236455,type1
845,236544,type1
845,236563,type1
845,275697,type1
845,255976,type1
845,236667,type1
845,79632,type1
845,1033,type1
845,22059127,type1
845,1043,type1
845,256263,type1
845,83424586,type1
845,256272,type1
845,256316,type1
845,298351810,type1
845,20420,type1
845,256463,type1
845,20493,type1
845006,1224,type1
845013,511406,type1
845013,844877,type1
845014,844944,type1
845034,844847,type1
845034,844926,type1
845034,844856,type1
845034,844988,type1
845041,844857,type1
845049,845603,type1
845603,845049,type1
846,285491,type1
847112,844847,type1
847112,844856,type1
854666,1224,type1
854675,1224,type1
854675,825318,type1
854675,854700,type1
854696,226778,type1
854700,854675,type1
854710,854711,type1
854711,854710,type1
854715,226778,type1
861854258,776172,type1
862,256107,type1
862,256128,type1
863734,884130,type1
863735,884130,type1
863737,884130,type1
413823808,148054,type1
877549424,550812,type1
628342669,491741,type1
664535672,491741,type1
332324145,961873,type1
332324146,491741,type2
614184896,462086,type2
450863545,815,type2
614844,609371,type2
614851,511406,type2
614870,609473,type2
614870,619103,type2
614870,609367,type2
614870,609500,type2
614870,609500,type2
614870,609473,type2
619103,614870,type2
619104,619280,type1
619114,628924,type1
619163,837,type1
619164,33128252,type1
619164,17658595,type1
619267,619275,type1
619275,622156,type1
619275,622169,type1
619275,619267,type1
619280,619104,type1
620612,619287,type1
622144,619275,type1
622153,619275,type1
622156,619275,type1
622165,619275,type1
622169,619275,type1
622171,619275,type1
622180,628949,type1
624813669,776172,type1
628923,58129442,type1
628924,619114,type1
628924,874303,type1
628924,628932,type1
628924,874316,type1
628932,628924,type1
628934,629068,type1
628934,1001927,type2
628936,631240,type2
628949,622180,type2
628963,630430,type2
628982,319432673,type2
628982,129678075,type2
628982,100544804,type2
628982,37101101,type2
628982,629008,type2
628982,988674926,type2
628982,522605291,type2
628982,988674927,type2
628982,41488940,type2
628982,359593043,type1
628982,762647722,type1
628982,549905270,type1
628989,658503,type1
629008,628982,type1
629008,522605291,type1
629008,100544804,type1
629008,319432673,type1
629008,214160492,type1
629008,762647722,type1
629008,37101101,type1
629009,630437,type1
629019,628936,type1
629019,629075,type1
629019,629076,type1
629022,628948,type1
629040,630430,type1
629040,25078867,type1
629068,628934,type1
629075,629019,type1
629076,629019,type1
629083,857171,type1
629106,630430,type1
629678,648748,type1
630430,629040,type1
630430,629106,type1
630430,628963,type1
630437,629009,type1
631240,628936,type1
638748,599777,type1
638749,638965,type1
638753,991381,type1
638753,38314636,type1
638753,778690133,type1
638753,46120818,type1
638753,120399833,type1
638753,329428991,type1
638753,792804148,type1
638753,792804149,type1
638753,792804150,type1
638753,685696905,type1
638753,326045393,type1
638753,463141627,type1
638753,840672014,type1
638758,33128252,type1
638776,638836,type1
638776,600985975,type1
638776,137556138,type1
638776,439693240,type1
638776,640251,type1
638776,6521693551211800,type1
638776,639497,type1
638778,177302800,type1
638792,638804,type1
638796,638965,type1
638796,991381,type1
638799,638938,type1
638799,638990,type1
638800,639035,type1
638804,638792,type1
638811,638967,type1
638836,1043,type1
638836,638776,type1
638836,640251,type1
638860,954952360,type1
638860,232079424,type1
638860,827909265,type1
638868,33128252,type1
638915,639035,type1
638915,35475912,type1
638931,648601,type1
638938,638799,type1
638948,150531239,type1
638955,638967,type1
