from,timePeriodsKeys
251337021,"2nd-millenium-bce,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-republican"
251337021,"2nd-millenium-bce,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-republican"
251337021,"2nd-millenium-bce,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-republican"
251337021,"2nd-millenium-bce,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-republican"
251337021,"2nd-millenium-bce,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,achaemenid-middle-east,hellenistic-republican"
362094923,"late-antiquity-in-central-asia,pre-islamic-early-middle-ages-central-asia,modern"
692712720,"mediaeval-byzantine,early-medieval-caucasus,late-byzantine,ottoman-empire-2"
117143016,2nd-millenium-bce
708211558,hellenistic-republican
540585,
540585,
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540591,"archaic,classical,hellenistic-republican,roman"
540592,"classical,hellenistic-republican"
540599,"classical,hellenistic-republican,roman,modern"
540603,"archaic,classical,hellenistic-republican,roman,late-antique"
540604,modern
540608,"classical,hellenistic-republican,modern"
540613,"4th-millenium-bce,3rd-millennium-bc,2nd-millenium-bce,classical,hellenistic-republican"
540628,"classical,hellenistic-republican,roman,late-antique"
540628,"classical,hellenistic-republican,roman,late-antique"
540628,"classical,hellenistic-republican,roman,late-antique"
540649,"archaic,classical,hellenistic-republican,roman"
540672,"roman,modern"
540682,"archaic,classical,hellenistic-republican,roman,late-antique"
540687,"hellenistic-republican,hellenistic-roman-early-empire,roman,late-antique"
540689,"classical,roman"
540689,"classical,roman"
540689,"classical,roman"
540689,"classical,roman"
540689,"classical,roman"
540689,"classical,roman"
540689,"classical,roman"
540689,"classical,roman"
540689,"classical,roman"
540689,"classical,roman"
540689,"classical,roman"
540699,"archaic,classical,hellenistic-republican,roman,late-antique"
540713,modern
540726,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
540726,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
540726,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
540726,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
540726,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
540726,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
540726,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
540728,"archaic,classical,hellenistic-republican"
540730,"archaic,classical,hellenistic-republican,roman,late-antique"
540736,modern
540756,"archaic,classical,hellenistic-republican,roman"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540775,"classical,modern"
540780,modern
540780,modern
540784,"hellenistic-republican,roman,late-antique"
540787,"archaic,classical,hellenistic-republican,roman,late-antique"
540789,"late-helladic,classical,hellenistic-republican"
540791,"archaic,classical,hellenistic-republican,roman"
540792,"classical,hellenistic-republican,roman,late-antique"
540797,"archaic,classical,hellenistic-republican,roman"
540801,"archaic,classical,hellenistic-republican,roman,late-antique"
540802,"archaic,classical,hellenistic-republican,roman"
540810,"classical,hellenistic-republican"
540815,
540815,
540815,
540815,
540819,"archaic,classical,hellenistic-republican,late-antique"
540829,"archaic,classical,hellenistic-republican,late-antique,modern"
540837,"archaic,classical,hellenistic-republican,late-antique"
540849,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
540856,"archaic,classical,hellenistic-republican"
540860,"classical,hellenistic-republican,roman"
540865,classical
540881,"archaic,classical,hellenistic-republican,roman"
540881,"archaic,classical,hellenistic-republican,roman"
540887,"classical,hellenistic-republican,roman,late-antique"
540890,
540891,"classical,hellenistic-republican,roman,modern"
540901,archaic
540904,"classical,hellenistic-republican,roman,late-antique"
540905,"archaic,classical,hellenistic-republican,roman,late-antique"
540905,"archaic,classical,hellenistic-republican,roman,late-antique"
540909,archaic
540911,modern
540913,"classical,hellenistic-republican,roman,modern"
540913,"classical,hellenistic-republican,roman,modern"
540914,"archaic,classical,hellenistic-republican,modern"
540915,"classical,hellenistic-republican,roman"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540923,"classical,hellenistic-republican"
540926,"classical,hellenistic-republican,modern"
540929,modern
540929,modern
540929,modern
540937,"classical,hellenistic-republican"
540945,"classical,hellenistic-republican,roman,late-antique"
540946,"archaic,classical,hellenistic-republican"
540947,"archaic,classical,hellenistic-republican,roman"
540948,"archaic,classical,hellenistic-republican,roman"
540960,"classical,hellenistic-republican,roman,late-antique"
540961,"archaic,classical,hellenistic-republican,roman,late-antique"
540970,"classical,hellenistic-republican,roman,modern"
540979,"archaic,classical,hellenistic-republican,roman,late-antique"
540981,"archaic,classical,hellenistic-republican,roman,late-antique"
540984,"archaic,classical,hellenistic-republican,roman,late-antique"
540984,"archaic,classical,hellenistic-republican,roman,late-antique"
540987,"archaic,classical,hellenistic-republican,roman,late-antique"
540987,"archaic,classical,hellenistic-republican,roman,late-antique"
540992,"archaic,classical,hellenistic-republican,roman,late-antique"
540993,"classical,hellenistic-republican,roman,modern"
540997,modern
540997,modern
540999,"archaic,classical,hellenistic-republican"
540999,"archaic,classical,hellenistic-republican"
540999,"archaic,classical,hellenistic-republican"
541010,"archaic,classical,hellenistic-republican,roman"
541012,modern
541021,modern
541021,modern
541022,modern
541022,modern
541023,"archaic,classical,hellenistic-republican,roman,late-antique"
541024,"late-antique,modern"
541024,"late-antique,modern"
541024,"late-antique,modern"
541024,"late-antique,modern"
541024,"late-antique,modern"
541024,"late-antique,modern"
541024,"late-antique,modern"
541024,"late-antique,modern"
541024,"late-antique,modern"
541041,"classical,hellenistic-republican,roman,modern"
541052,
541062,"roman,modern"
541062,"roman,modern"
541069,"classical,hellenistic-republican"
541071,"classical,hellenistic-republican"
541073,"archaic,classical,hellenistic-republican"
541085,"classical,hellenistic-republican,roman"
541089,modern
541093,modern
541093,modern
541093,modern
541093,modern
541093,modern
541094,"archaic,classical,hellenistic-republican,roman"
541101,"classical,hellenistic-republican"
541108,"archaic,classical,hellenistic-republican,roman,late-antique"
541110,"archaic,hellenistic-republican"
541117,"archaic,classical,hellenistic-republican"
541127,"classical,hellenistic-republican"
541137,"archaic,classical,hellenistic-republican,roman,late-antique"
541138,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
541138,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
541139,"archaic,classical,hellenistic-republican,roman"
541139,"archaic,classical,hellenistic-republican,roman"
541139,"archaic,classical,hellenistic-republican,roman"
541140,"classical,hellenistic-republican,roman,modern"
541146,"archaic,classical,hellenistic-republican,roman,late-antique"
541146,"archaic,classical,hellenistic-republican,roman,late-antique"
541163,"archaic,classical,hellenistic-republican,roman,late-antique"
541174,"archaic,classical,hellenistic-republican,roman,late-antique"
541174,"archaic,classical,hellenistic-republican,roman,late-antique"
541175,
541178,"classical,hellenistic-republican,roman"
541179,"classical,hellenistic-republican,roman,late-antique"
541337,"hellenistic-republican,roman"
543604,hellenistic-republican
543619,
543620,
543636,
543654,"archaic,hellenistic-republican,roman"
543664,roman
543684,
543705,
543732,
543756,"archaic,classical,hellenistic-republican,roman"
543784,"archaic,classical,hellenistic-republican,roman"
543790,
543815,
543819,
543837,
543856,roman
543870,hellenistic-republican
543884,"classical,hellenistic-republican,roman"
543891,"hellenistic-republican,roman,modern"
550398,"archaic,classical,hellenistic-republican,roman"
550399,"hellenistic-republican,roman"
550399,"hellenistic-republican,roman"
550399,"hellenistic-republican,roman"
550399,"hellenistic-republican,roman"
550401,"archaic,classical,hellenistic-republican,roman"
550402,"hellenistic-republican,roman,modern"
550404,"archaic,classical,hellenistic-republican,roman,late-antique"
550404,"archaic,classical,hellenistic-republican,roman,late-antique"
550406,"archaic,classical,hellenistic-republican,roman"
550406,"archaic,classical,hellenistic-republican,roman"
550406,"archaic,classical,hellenistic-republican,roman"
550406,"archaic,classical,hellenistic-republican,roman"
550406,"archaic,classical,hellenistic-republican,roman"
550406,"archaic,classical,hellenistic-republican,roman"
550406,"archaic,classical,hellenistic-republican,roman"
550406,"archaic,classical,hellenistic-republican,roman"
550406,"archaic,classical,hellenistic-republican,roman"
550406,"archaic,classical,hellenistic-republican,roman"
550406,"archaic,classical,hellenistic-republican,roman"
550406,"archaic,classical,hellenistic-republican,roman"
550406,"archaic,classical,hellenistic-republican,roman"
550406,"archaic,classical,hellenistic-republican,roman"
550406,"archaic,classical,hellenistic-republican,roman"
550408,"archaic,classical"
550410,"archaic,classical,hellenistic-republican,roman,late-antique"
550428,"archaic,classical"
550429,"classical,hellenistic-republican"
550430,"archaic,classical,hellenistic-republican"
550432,"hellenistic-republican,roman"
550433,"archaic,classical,hellenistic-republican"
550434,"hellenistic-republican,roman,late-antique"
550435,"archaic,classical,hellenistic-republican,roman,modern"
