source,target
69910488,423013
391761931,383816
193679552,491741
582667281,344341
582667283,570531
678263113,442650
435270670,922693
435270672,922693
939167121,462086
436085826,462086
645857331,795348768
410216617,922704
410216617,337124895
410216617,922653
410216617,922617
410216617,522588456
410216617,922740
410216617,453674631
35475912,648644
35475912,648748
35475912,648695
35475912,638915
35475912,639016
35475912,638996
35475912,639167
35475912,648801
35475912,639013
35475912,837
978527351,863766
978527351,884173
376215160,599747
376215160,599947
999951524,413288
883384682,315220
52124866,687854
558037429,138371
700097745,138248
505229478,265849
923612907,256155
611814584,472048
233803923,462513
853733571,471947
652509965,471947
358782736,344448
825677263,79368
188535571,423131
188535571,423025
188535571,423078
188535571,770901484
469059303,446209
469059303,442471
469059303,446281
469059303,442452
235362439,462492
235362439,462492
502866838,434423626
502866838,277569430
502866838,173078007
502866838,674507252
502866838,326532998
502866838,889101791
502866838,707467453
502866838,370240026
502866838,459049147
502866838,837078212
502866838,445545537
502866838,161909278
502866838,423025
502866838,434423626
650003009,579885
715839055,432754
978854625,167919
312305084,678158
156802663,423064
390040629,432815
540685097,462270
151530992,432887
151530993,128376
157983949,383811
272709531,413320
368355544,393379
368355544,856514595
771445424,383816
648728999,383816
380628162,384697574
251288970,423025
34444021,472014
6218928,413107
942179195,413393
942179195,362248862
303135575,442796
275941309,573475
671846980,570127
702050141,79486
592005824,452125610
155499663,490598212
171983414,472014
171983414,471898
24536767,109180
556055858,413288
356648400,148142
181951763,678378
698029509,452439
914767313,452439
269260723,265849
95066748,442573
937974282,442753
683849730,256155
30276984,256155
133229241,344448
716466643,344448
977184743,413231
95537452,79431
95537454,79431
172058377,79549
581361483,865014139
581361483,423025
394362505,413124
590493733,109169
427637959,109169
364392646,462213
176458610,109063
24162247,422987
256068848,423025
195410768,413373
826462996,433032
482181609,79299
769901808,433032
769901808,264408879
769901808,222138654
871801169,423025
871801169,347036492
309736112,570182
309736112,570182
721417202,115852119
721417202,424487311
599695861,442962448
599695861,442962448
326045393,638753
875774713,442962448
512410974,423081
88165959,423081
76301894,422987
149706992,422987
286572421,599587
286572421,286572422
286572421,560353
286572422,560353
286572422,286572421
403627900,295344385
403627900,224949836
403627900,224949837
535279838,315606
535279839,423559
535279840,423559
535279841,423131
535279842,324704
754796063,707498
178890585,89261
767766096,423025
157925,834876934
157929,157857
157929,157907
157935,157878
157940,783
157940,507729266
157942,1043
157942,1043
157945,157874
158555,157802
160817,157906
160818,157858
162337,157803
167634,167734
167634,177528
167634,148168
167634,177555
167636,618833479
167636,167966
167636,393469
167636,783
167645,167776
167652,167922
167652,177577
167652,177508
167652,148168
167691,834876934
167701,834876934
167703,993
167703,993
167716,167745
167716,148241
167717,931407499
167717,127640903
167717,141201
167718,148168
167718,148168
167719,44398170
167719,306618381
167719,991340
167734,171389
167734,167793
167734,167634
167734,171435
167734,171405
167745,167716
167745,169130
167745,148168
167750,167700
167750,834876934
167759,148168
167778,982258
167793,148168
167793,148168
167859,171434
167859,171434
167871,136661131
708516601,472014
3541230,354112
682812945,472014
727890049,856514595
203215665,136661131
4349104,256352
333190326,432815
432833118,934591703
432833118,335461216
432833118,367835399
432833118,423025
432833118,207271756
128044615,423025
128044615,422863
491534,560221
491534,560221
491556,501638
491561,491682
491561,501365
491561,507480
491572,376566547
491572,832363479
491572,491696
491585,196789404
491592,491534
491615,196789404
491651,491669
491653,491654
491653,491739
491656,991253193
491656,668537581
491660,491678
491669,491526
491669,491651
491669,494542
491669,494579
491669,501380
491669,491520
491669,494624
491677,491756
491677,491696
491678,491660
491678,554875758
491678,170572803
491682,560221
491682,491561
491687,409986438
491687,409986437
491687,437137448
491687,196789404
491696,491677
491696,491677
491701,491682
491703,196789404
491741,264924632
491741,664535672
491741,834862589
491741,563800136
491741,55417173
491741,332324146
491741,115782359
491741,193679552
491741,361097849
491741,361097850
491741,66861929
491741,361097851
491741,74062405
491741,628342669
491741,196789404
491756,491677
494542,491669
494548,491550
494579,491669
494582,491520
494624,491669
494625,491520
494631,491656
49860,50298
49863,50298
49903,39352
49925,50298
49954,50127
49957,50298
49965,642557317
50000,50298
50014,642557317
50027,50298
50071,50066
50118,39352
50120,50298
50124,50298
501325,45635759
501334,550944
501337,196789404
501338,501635
501342,501365
501343,501365
501346,501635
501347,864330772
501347,501495
501347,501629
501347,196789404
501357,196789404
501359,550944
501364,550944
501365,501530
501365,501535
501365,501342
501365,501343
501365,501599
501365,501643
501365,501366
501365,501400
501365,501469
501365,491561
501365,501639
501365,501612
501365,560221
501366,501365
501380,196789404
501380,491669
501386,177302800
50139,50298
501393,550944
501396,501597
501400,501365
501409,501629
501410,501629
501432,501644
501432,502842
501433,501635
501434,560221
501434,511381
501438,501439
501439,501438
501439,501510
501439,501463
501439,599944
501447,501635
50146,50055
501463,501439
501469,501365
501481,550944
501482,196789404
501482,196789404
501489,196789404
501495,501347
501495,864330772
50150,50298
501507,501468
501510,501439
501511,501597
501530,501365
501535,501365
501555,196789404
501566,501631
501570,550944
501570,981526
501596,501597
501597,501596
501597,501511
501597,501600
501597,501664
501597,599944
501599,501365
501600,501597
501629,501347
501629,502838
501629,501409
501629,501410
501629,560221
501634,501635
501634,501635
501635,501634
501635,501447
501635,501346
501635,501433
501635,501338
501635,599944
501638,528109753
501638,507461
501638,491556
501643,501365
501644,501432
501664,501597
50178,39352
50184,50298
50266,50298
502838,501629
502842,501432
50298,50027
50298,50120
50298,50124
50298,50184
50298,50150
50298,348371058
50298,50266
50298,50139
50298,50318
50298,50644
50298,50643
50298,49863
50298,50645
50298,49925
50298,49957
50298,50000
50300,50146
50318,50298
50592,39352
50600,50298
50643,50298
50644,50298
50645,50298
507364,501386
507364,501597
703739111,643235008
202079426,524143100
220742115,433032
220742115,824486497
461352830,452488
892575223,796289136
217728890,462086
452502505,963297877
452502505,844519765
452502505,433032
161272835,413104
971497934,433032
971497934,984330151
328444,324828
328444,324831
334510,334511
334570,612749290
334570,335226
334570,337510
631385926,590030
631385926,177302800
705365883,214160492
484501230,423025
484501230,432900
279984092,668208
572631626,265916
572631626,236087657
572631626,233265929
572631626,265960
572631626,13999296
572631626,983306646
572631626,266026
572631626,265817
711164402,423025
711164402,695491849
837320803,679976755
301156661,432716
735955220,423116
322576916,423116
607885596,423116
607885597,423116
423006578,108894
538561167,108894
780510607,108894
465932145,108776
435916987,570479
458085759,91357
599241518,599610
599241518,599575
124758312,423081
674237647,422987
647937672,472014
405745229,129678075
405745229,57893804
405745229,648614
405745229,56567731
311078476,129678075
395214998,707498
395214998,707534
395214998,707556
395214998,319430829
605795336,652445664
605795336,907036116
605795336,944349915
605795336,648670
605795336,648792
605795336,930131678
605795336,257997170
257997170,648670
257997170,648792
257997170,930131678
257997170,907036116
257997170,944349915
257997170,652445664
726944832,944349915
726944833,944349915
726944834,944349915
726944834,1043
615138225,433032
615138225,824486497
663121962,433032
663121962,538911200
749375794,423025
586984740,589748
791438655,678401
5043153,442810
655808603,632227173
482947334,265884
69536363,573474
69536363,573475
69536363,573086
643235008,166434539
643235008,703739111
643235008,530611410
490598212,79599
490598212,155499663
543726021,652350
543726021,658378
543726022,17658595
222224043,195325998
817324525,550497
424487311,721417202
371443773,442735
37484455,462244
27461581,589748
774842748,922695
462038222,893990
213761155,413324
56664012,432921
991328,154459219
72845305,872350435
72845305,158081395
72845305,423025
72845305,207271756
242234873,356966898
531536067,423025
531536068,433032
531536068,984330151
136661131,383648
136661131,403235
136661131,108945
136661131,177441
136661131,177565
136661131,177657
136661131,423076
136661131,109366
136661131,413293
136661131,167871
136661131,79439
136661131,555723846
136661131,203215665
136661131,530611410
136661131,403234
136661131,480714924
136661131,413328
136661131,423025
136661131,413389
136661131,383579
